Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
290.032182,TraderOne,Tick,813,748,65,-65,124200,124100,38790,283310,289810,OK
290.296312,TraderOne,Tick,813,748,65,-65,124200,124100,38790,283310,289810,OK
290.476261,TraderOne,Tick,813,748,65,-65,124200,124100,38790,283310,289810,OK
290.805828,TraderOne,Tick,813,748,65,-65,124200,124100,38790,283310,289810,OK
290.9533,TraderOne,Tick,813,748,65,-65,124000,124100,38790,283310,276810,OK
291.307824,TraderOne,Tick,813,748,65,-65,124000,123700,38790,283310,296310,OK
291.450771,TraderOne,Tick,813,748,65,-65,124000,123700,38790,283310,296310,OK
291.821402,TraderOne,Tick,813,748,65,-65,124000,123700,38790,283310,296310,OK
291.982321,TraderOne,Tick,813,748,65,-65,124000,123700,38790,283310,296310,OK
292.260725,TraderOne,Tick,813,748,65,-65,124000,123700,38790,283310,296310,OK
292.512272,TraderOne,Tick,813,748,65,-65,124200,123700,38790,283310,296310,OK
292.739277,TraderOne,Tick,813,777,36,-36,124200,123700,39509,291291,298491,OK
293.041347,TraderOne,Tick,813,777,36,-36,124200,123700,39509,291291,298491,OK
293.290386,TraderOne,Tick,813,777,36,-36,124200,123700,39509,291291,298491,OK
293.538514,TraderOne,Tick,813,777,36,-36,124200,123700,39509,291291,298491,OK
293.745132,TraderOne,Tick,813,777,36,-36,124200,123700,39509,291291,298491,OK
293.955443,TraderOne,Tick,813,777,36,-36,124200,123700,39509,291291,298491,OK
294.311383,TraderOne,Tick,813,777,36,-36,124200,123700,39509,291291,298491,OK
294.4872,TraderOne,Tick,813,777,36,-36,124200,123700,39509,291291,298491,OK
294.747942,TraderOne,Tick,813,777,36,-36,124200,123700,39509,291291,298491,OK
295.013412,TraderOne,Tick,813,777,36,-36,124200,123700,39509,291291,298491,OK
295.294252,TraderOne,Tick,813,777,36,-36,123200,123700,39509,291291,284091,OK
295.4983,TraderOne,Tick,813,777,36,-36,123900,123700,39509,291291,298491,OK
295.801126,TraderOne,Tick,833,777,56,-56,123300,123700,40002,297798,286598,OK
295.996414,TraderOne,Tick,851,777,74,-74,123300,123700,40446,304554,289754,OK
296.217082,TraderOne,Tick,851,777,74,-74,123300,123700,40446,304554,289754,OK
296.501707,TraderOne,Tick,851,777,74,-74,123300,123700,40446,304554,289754,OK
296.74628,TraderOne,Tick,851,777,74,-74,123200,123700,40446,304554,289754,OK
297.075959,TraderOne,Tick,851,777,74,-74,123200,123700,40446,304554,289754,OK
297.208722,TraderOne,Tick,851,777,74,-74,123200,123700,40446,304554,289754,OK
297.460655,TraderOne,Tick,851,777,74,-74,123200,123700,40446,304554,289754,OK
297.705087,TraderOne,Tick,851,777,74,-74,123200,123700,40446,304554,289754,OK
298.049867,TraderOne,Tick,851,777,74,-74,123200,123700,40446,304554,289754,OK
298.212033,TraderOne,Tick,851,777,74,-74,123500,123700,40446,304554,289754,OK
298.492793,TraderOne,Tick,851,777,74,-74,123500,123700,40446,304554,289754,OK
298.716938,TraderOne,Tick,851,777,74,-74,123500,123700,40446,304554,289754,OK
299.007649,TraderOne,Tick,851,777,74,-74,123500,123700,40446,304554,289754,OK
299.270901,TraderOne,Tick,851,777,74,-74,123900,123700,40446,304554,319354,OK
299.457759,TraderOne,Tick,851,777,74,-74,123900,123700,40446,304554,319354,OK
299.747447,TraderOne,Tick,851,777,74,-74,123900,123700,40446,304554,319354,OK
300.182583,TraderOne,Tick,851,777,74,-74,123900,123900,40446,304554,304554,OK
300.233735,TraderOne,Tick,851,777,74,-74,123900,123900,40446,304554,304554,OK
300.52149,TraderOne,Tick,851,777,74,-74,123900,123900,40446,304554,304554,OK
300.798296,TraderOne,Tick,851,777,74,-74,124400,123900,40446,304554,319354,OK
301.105012,TraderOne,Tick,851,777,74,-74,124600,123900,40446,304554,319354,OK
301.275901,TraderOne,Tick,851,777,74,-74,124600,123900,40446,304554,319354,OK
301.528807,TraderOne,Tick,851,777,74,-74,124600,123900,40446,304554,319354,OK
301.901041,TraderOne,Tick,851,777,74,-74,124600,123900,40446,304554,319354,OK
302.048093,TraderOne,Tick,851,777,74,-74,124600,124500,40446,304554,311954,OK
302.248278,TraderOne,Tick,851,777,74,-74,124600,124500,40446,304554,311954,OK
302.493645,TraderOne,Tick,851,777,74,-74,125000,124500,40446,304554,319354,OK
302.802085,TraderOne,Tick,851,777,74,-74,125000,124400,40446,304554,319354,OK
302.955483,TraderOne,Tick,851,777,74,-74,125000,124400,40446,304554,319354,OK
303.260447,TraderOne,Tick,851,777,74,-74,125000,124400,40446,304554,319354,OK
303.472828,TraderOne,Tick,851,777,74,-74,123700,124400,40446,304554,289754,OK
303.759274,TraderOne,Tick,851,777,74,-74,123700,124400,40446,304554,289754,OK
303.970889,TraderOne,Tick,851,777,74,-74,123700,124400,40446,304554,289754,OK
304.255463,TraderOne,Tick,851,777,74,-74,123700,124400,40446,304554,289754,OK
304.593973,TraderOne,Tick,851,777,74,-74,123700,124400,40446,304554,289754,OK
304.734371,TraderOne,Tick,851,777,74,-74,123700,124400,40446,304554,289754,OK
305.0426,TraderOne,Tick,851,777,74,-74,124800,124400,40446,304554,319354,OK
305.225528,TraderOne,Tick,851,777,74,-74,124800,124400,40446,304554,319354,OK
305.466943,TraderOne,Tick,851,777,74,-74,124800,124100,40446,304554,319354,OK
305.975793,TraderOne,Tick,851,777,74,-74,124800,123600,40446,304554,319354,OK
306.073745,TraderOne,Tick,851,777,74,-74,124800,123600,40446,304554,319354,OK
306.294057,TraderOne,Tick,851,777,74,-74,124000,123600,40446,304554,319354,OK
306.510667,TraderOne,Tick,851,777,74,-74,124000,123600,40446,304554,319354,OK
306.757837,TraderOne,Tick,851,777,74,-74,124000,123600,40446,304554,319354,OK
307.020583,TraderOne,Tick,851,777,74,-74,124000,123600,40446,304554,319354,OK
307.297314,TraderOne,Tick,851,777,74,-74,123500,123600,40446,304554,297154,OK
307.49581,TraderOne,Tick,851,777,74,-74,123200,123600,40446,304554,289754,OK
307.728418,TraderOne,Tick,851,777,74,-74,124000,123600,40446,304554,319354,OK
307.962361,TraderOne,Tick,851,777,74,-74,124000,123600,40446,304554,319354,OK
308.552003,TraderOne,Tick,851,777,74,-74,124000,123900,40446,304554,311954,OK
308.803795,TraderOne,Tick,851,777,74,-74,124000,123900,40446,304554,311954,OK
308.983925,TraderOne,Tick,851,777,74,-74,123700,123900,40446,304554,289754,OK
309.298431,TraderOne,Tick,851,777,74,-74,123700,124000,40446,304554,289754,OK
309.474191,TraderOne,Tick,851,777,74,-74,123700,124000,40446,304554,289754,OK
309.829259,TraderOne,Tick,851,777,74,-74,123700,124000,40446,304554,289754,OK
310.017649,TraderOne,Tick,851,777,74,-74,123700,124000,40446,304554,289754,OK
310.276803,TraderOne,Tick,851,777,74,-74,124000,124000,40446,304554,304554,OK
310.488351,TraderOne,Tick,851,777,74,-74,124000,124000,40446,304554,304554,OK
310.791936,TraderOne,Tick,851,777,74,-74,124000,124000,40446,304554,304554,OK
311.625534,TraderOne,Tick,851,777,74,-74,124200,123600,40446,304554,319354,OK
311.826888,TraderOne,Tick,851,777,74,-74,124200,123600,40446,304554,319354,OK
312.21703,TraderOne,Tick,851,777,74,-74,124200,123400,40446,304554,319354,OK
312.231687,TraderOne,Tick,851,777,74,-74,124200,123400,40446,304554,319354,OK
312.463032,TraderOne,Tick,851,812,39,-39,123700,123400,41312,314188,321988,OK
312.720185,TraderOne,Tick,851,812,39,-39,123700,123300,41312,314188,321988,OK
312.951253,TraderOne,Tick,851,812,39,-39,123700,123300,41312,314188,321988,OK
313.286587,TraderOne,Tick,851,812,39,-39,123700,123300,41312,314188,321988,OK
313.47237,TraderOne,Tick,851,812,39,-39,123700,123300,41312,314188,321988,OK
313.890635,TraderOne,Tick,851,812,39,-39,123700,123300,41312,314188,321988,OK
314.048027,TraderOne,Tick,851,812,39,-39,123900,123300,41312,314188,321988,OK
314.247901,TraderOne,Tick,851,812,39,-39,123900,123300,41312,314188,321988,OK
314.667717,TraderOne,Tick,851,812,39,-39,123900,123300,41312,314188,321988,OK
314.763974,TraderOne,Tick,851,812,39,-39,123900,123300,41312,314188,321988,OK
315.147618,TraderOne,Tick,851,812,39,-39,124200,123300,41312,314188,321988,OK
315.252446,TraderOne,Tick,851,812,39,-39,124200,123300,41312,314188,321988,OK
315.537557,TraderOne,Tick,851,812,39,-39,123700,123300,41312,314188,321988,OK
315.835646,TraderOne,Tick,851,812,39,-39,123700,123300,41312,314188,321988,OK
315.995363,TraderOne,Tick,851,812,39,-39,123700,123300,41312,314188,321988,OK
316.298267,TraderOne,Tick,851,812,39,-39,123700,123300,41312,314188,321988,OK
316.490189,TraderOne,Tick,851,812,39,-39,123700,123700,41312,314188,314188,OK
316.796093,TraderOne,Tick,851,812,39,-39,123700,123700,41312,314188,314188,OK
316.957833,TraderOne,Tick,851,812,39,-39,123700,123700,41312,314188,314188,OK
317.241066,TraderOne,Tick,851,812,39,-39,123700,123700,41312,314188,314188,OK
317.517386,TraderOne,Tick,851,812,39,-39,123700,123700,41312,314188,314188,OK
317.79271,TraderOne,Tick,851,812,39,-39,123700,123700,41312,314188,314188,OK
318.02193,TraderOne,Tick,851,812,39,-39,123700,123700,41312,314188,314188,OK
318.258571,TraderOne,Tick,851,812,39,-39,123700,123700,41312,314188,314188,OK
318.458459,TraderOne,Tick,851,812,39,-39,123700,123700,41312,314188,314188,OK
318.800687,TraderOne,Tick,851,812,39,-39,123700,123800,41312,314188,310288,OK
319.012594,TraderOne,Tick,851,812,39,-39,123700,123800,41312,314188,310288,OK
319.301829,TraderOne,Tick,851,812,39,-39,123700,123800,41312,314188,310288,OK
319.493706,TraderOne,Tick,851,812,39,-39,123700,123800,41312,314188,310288,OK
319.783966,TraderOne,Tick,851,812,39,-39,123700,123800,41312,314188,310288,OK
320.005041,TraderOne,Tick,851,812,39,-39,123700,123800,41312,314188,310288,OK
320.244057,TraderOne,Tick,851,812,39,-39,123700,123800,41312,314188,310288,OK
320.639301,TraderOne,Tick,851,812,39,-39,123700,123800,41312,314188,310288,OK
320.79904,TraderOne,Tick,851,812,39,-39,123700,123800,41312,314188,310288,OK
320.980876,TraderOne,Tick,851,812,39,-39,124100,123800,41312,314188,321988,OK
321.24351,TraderOne,Tick,851,817,34,-34,124100,123700,41436,315564,322364,OK
321.523135,TraderOne,Tick,851,817,34,-34,124100,123700,41436,315564,322364,OK
321.773261,TraderOne,Tick,851,817,34,-34,124100,123700,41436,315564,322364,OK
322.022582,TraderOne,Tick,851,817,34,-34,124100,123700,41436,315564,322364,OK
322.205383,TraderOne,Tick,851,817,34,-34,124100,123700,41436,315564,322364,OK
322.515086,TraderOne,Tick,851,817,34,-34,124100,123700,41436,315564,322364,OK
322.772631,TraderOne,Tick,851,817,34,-34,124100,123700,41436,315564,322364,OK
323.128731,TraderOne,Tick,851,817,34,-34,124100,123700,41436,315564,322364,OK
323.270623,TraderOne,Tick,851,817,34,-34,124100,123700,41436,315564,322364,OK
323.528939,TraderOne,Tick,851,817,34,-34,124100,123700,41436,315564,322364,OK
323.769345,TraderOne,Tick,851,817,34,-34,124100,123700,41436,315564,322364,OK
323.957921,TraderOne,Tick,851,817,34,-34,124100,123700,41436,315564,322364,OK
324.271392,TraderOne,Tick,851,817,34,-34,124100,123700,41436,315564,322364,OK
324.459045,TraderOne,Tick,851,817,34,-34,124100,123700,41436,315564,322364,OK
324.814834,TraderOne,Tick,851,817,34,-34,124100,123600,41436,315564,322364,OK
324.958138,TraderOne,Tick,851,817,34,-34,124100,123600,41436,315564,322364,OK
325.246378,TraderOne,Tick,851,817,34,-34,124100,123600,41436,315564,322364,OK
325.545838,TraderOne,Tick,851,817,34,-34,124100,123600,41436,315564,322364,OK
325.75864,TraderOne,Tick,851,817,34,-34,124400,123600,41436,315564,322364,OK
326.02122,TraderOne,Tick,851,817,34,-34,123200,123600,41436,315564,308764,OK
326.237354,TraderOne,Tick,851,817,34,-34,123200,123600,41436,315564,308764,OK
326.500466,TraderOne,Tick,851,817,34,-34,123200,123600,41436,315564,308764,OK
326.796003,TraderOne,Tick,851,817,34,-34,123200,123600,41436,315564,308764,OK
327.009193,TraderOne,Tick,851,817,34,-34,123200,123600,41436,315564,308764,OK
327.224123,TraderOne,Tick,851,817,34,-34,123200,123600,41436,315564,308764,OK
327.502905,TraderOne,Tick,851,817,34,-34,123200,123900,41436,315564,308764,OK
327.788526,TraderOne,Tick,851,817,34,-34,123200,123900,41436,315564,308764,OK
327.982305,TraderOne,Tick,851,817,34,-34,124500,123900,41436,315564,322364,OK
328.270717,TraderOne,Tick,851,817,34,-34,124500,124000,41436,315564,322364,OK
328.616039,TraderOne,Tick,851,817,34,-34,124500,124000,41436,315564,322364,OK
328.733465,TraderOne,Tick,851,817,34,-34,124500,124000,41436,315564,322364,OK
329.010551,TraderOne,Tick,851,817,34,-34,124500,124000,41436,315564,322364,OK
329.28978,TraderOne,Tick,851,817,34,-34,124500,124000,41436,315564,322364,OK
329.453134,TraderOne,Tick,851,817,34,-34,124500,124000,41436,315564,322364,OK
329.716631,TraderOne,Tick,851,817,34,-34,124500,124000,41436,315564,322364,OK
330.103878,TraderOne,Tick,851,817,34,-34,124500,123800,41436,315564,322364,OK
330.360676,TraderOne,Tick,851,817,34,-34,124000,123700,41436,315564,322364,OK
330.555909,TraderOne,Tick,851,853,-2,2,123700,123700,42329,321871,321871,OK
330.713078,TraderOne,Tick,851,853,-2,2,123700,123700,42329,321871,321871,OK
330.970383,TraderOne,Tick,851,853,-2,2,123700,123700,42329,321871,321871,OK
331.29044,TraderOne,Tick,851,853,-2,2,123700,123700,42329,321871,321871,OK
331.55102,TraderOne,Tick,851,853,-2,2,123700,123700,42329,321871,321871,OK
331.702498,TraderOne,Tick,851,853,-2,2,123700,123700,42329,321871,321871,OK
331.9976,TraderOne,Tick,851,853,-2,2,123700,123700,42329,321871,321871,OK
332.67608,TraderOne,Tick,851,853,-2,2,123700,124200,42329,321871,322271,OK
333.042783,TraderOne,Tick,851,853,-2,2,123700,124200,42329,321871,322271,OK
333.28852,TraderOne,Tick,851,853,-2,2,123700,124200,42329,321871,322271,OK
333.659376,TraderOne,Tick,851,853,-2,2,123700,124200,42329,321871,322271,OK
333.853717,TraderOne,Tick,851,853,-2,2,123700,124200,42329,321871,322271,OK
334.039777,TraderOne,Tick,873,853,20,-20,124500,124200,42877,325723,329723,OK
334.34126,TraderOne,Tick,873,853,20,-20,124500,124200,42877,325723,329723,OK
334.539753,TraderOne,Tick,893,853,40,-40,124500,124200,43375,329225,337225,OK
334.733203,TraderOne,Tick,893,853,40,-40,124500,124200,43375,329225,337225,OK
335.005229,TraderOne,Tick,893,853,40,-40,124700,124200,43375,329225,337225,OK
335.334425,TraderOne,Tick,893,853,40,-40,124700,124200,43375,329225,337225,OK
335.481356,TraderOne,Tick,893,853,40,-40,124700,124200,43375,329225,337225,OK
335.795565,TraderOne,Tick,893,853,40,-40,124700,124600,43375,329225,333225,OK
336.008443,TraderOne,Tick,893,853,40,-40,124700,124600,43375,329225,333225,OK
336.279875,TraderOne,Tick,893,853,40,-40,124700,124600,43375,329225,333225,OK
336.502364,TraderOne,Tick,893,853,40,-40,124700,124600,43375,329225,333225,OK
336.872788,TraderOne,Tick,893,853,40,-40,124700,124600,43375,329225,333225,OK
337.081022,TraderOne,Tick,893,853,40,-40,124000,124600,43375,329225,321225,OK
337.250721,TraderOne,Tick,893,853,40,-40,124000,124600,43375,329225,321225,OK
337.464389,TraderOne,Tick,893,853,40,-40,124000,124600,43375,329225,321225,OK
337.823815,TraderOne,Tick,893,853,40,-40,124000,124600,43375,329225,321225,OK
338.0146,TraderOne,Tick,913,853,60,-40,124300,124600,43872,-2157272,322728,OK
338.235564,TraderOne,Tick,933,853,80,-80,124300,124600,44369,336231,320231,OK
338.462765,TraderOne,Tick,935,853,82,-82,124300,124600,44419,336581,320181,OK
338.78333,TraderOne,Tick,935,853,82,-82,124300,124500,44419,336581,320181,OK
338.97486,TraderOne,Tick,935,853,82,-82,124300,124500,44419,336581,320181,OK
339.249143,TraderOne,Tick,935,853,82,-82,124300,124500,44419,336581,320181,OK
339.550229,TraderOne,Tick,935,853,82,-82,124300,124500,44419,336581,320181,OK
339.747939,TraderOne,Tick,935,853,82,-82,124300,124500,44419,336581,320181,OK
340.038823,TraderOne,Tick,935,853,82,-82,124300,124300,44419,336581,336581,OK
340.298756,TraderOne,Tick,935,853,82,-82,124300,124300,44419,336581,336581,OK
340.549818,TraderOne,Tick,935,853,82,-82,124300,124300,44419,336581,336581,OK
340.725964,TraderOne,Tick,935,853,82,-82,124300,124300,44419,336581,336581,OK
340.978778,TraderOne,Tick,935,853,82,-82,123600,124300,44419,336581,320181,OK
341.293127,TraderOne,Tick,935,853,82,-82,123600,124300,44419,336581,320181,OK
341.772199,TraderOne,Tick,935,853,82,-82,123600,124000,44419,336581,320181,OK
341.980599,TraderOne,Tick,935,853,82,-82,123600,124000,44419,336581,320181,OK
342.236709,TraderOne,Tick,935,853,82,-82,123600,124100,44419,336581,320181,OK
342.494551,TraderOne,Tick,935,853,82,-82,123600,124000,44419,336581,320181,OK
342.794483,TraderOne,Tick,935,853,82,-82,123600,124000,44419,336581,320181,OK
343.123718,TraderOne,Tick,935,853,82,-82,124600,124000,44419,336581,352981,OK
343.206981,TraderOne,Tick,935,853,82,-82,124600,124000,44419,336581,352981,OK
343.461759,TraderOne,Tick,935,853,82,-82,124600,124000,44419,336581,352981,OK
343.701916,TraderOne,Tick,935,853,82,-82,124600,124000,44419,336581,352981,OK
344.050841,TraderOne,Tick,935,853,82,-82,124600,124300,44419,336581,352981,OK
344.292892,TraderOne,Tick,935,853,82,-82,124600,124300,44419,336581,352981,OK
344.507737,TraderOne,Tick,935,853,82,-82,124600,124300,44419,336581,352981,OK
344.756384,TraderOne,Tick,935,853,82,-82,124600,124300,44419,336581,352981,OK
344.995489,TraderOne,Tick,935,853,82,-82,124600,124300,44419,336581,352981,OK
345.229532,TraderOne,Tick,935,853,82,-82,124600,124300,44419,336581,352981,OK
345.511331,TraderOne,Tick,935,853,82,-82,124600,124200,44419,336581,352981,OK
345.711337,TraderOne,Tick,935,853,82,-82,124600,124200,44419,336581,352981,OK
346.018449,TraderOne,Tick,935,853,82,-82,124200,124200,44419,336581,336581,OK
346.261148,TraderOne,Tick,953,853,100,-100,124000,124200,44865,339735,319735,OK
346.466585,TraderOne,Tick,953,853,100,-100,124000,124200,44865,339735,319735,OK
346.710062,TraderOne,Tick,953,853,100,-100,124000,124200,44865,339735,319735,OK
346.996657,TraderOne,Tick,953,853,100,-100,124000,124200,44865,339735,319735,OK
347.296485,TraderOne,Tick,953,853,100,-100,123600,124200,44865,339735,319735,OK
347.553759,TraderOne,Tick,953,853,100,-100,123600,124200,44865,339735,319735,OK
347.784145,TraderOne,Tick,953,853,100,-100,123600,124200,44865,339735,319735,OK
348.084228,TraderOne,Tick,953,853,100,-100,123600,124200,44865,339735,319735,OK
348.255407,TraderOne,Tick,953,853,100,-100,124700,124200,44865,339735,359735,OK
348.533607,TraderOne,Tick,953,853,100,-100,124700,124200,44865,339735,359735,OK
348.739612,TraderOne,Tick,953,853,100,-100,124700,124100,44865,339735,359735,OK
348.969136,TraderOne,Tick,953,853,100,-100,124700,124100,44865,339735,359735,OK
349.225501,TraderOne,Tick,953,853,100,-100,123400,124100,44865,339735,319735,OK
349.621025,TraderOne,Tick,953,853,100,-100,123400,124100,44865,339735,319735,OK
349.733278,TraderOne,Tick,953,853,100,-100,123400,124100,44865,339735,319735,OK
349.990978,TraderOne,Tick,953,853,100,-100,123400,124100,44865,339735,319735,OK
350.231863,TraderOne,Tick,953,853,100,-100,123400,124100,44865,339735,319735,OK
350.489326,TraderOne,Tick,953,853,100,-100,123400,123900,44865,339735,319735,OK
350.735001,TraderOne,Tick,953,853,100,-100,123400,124100,44865,339735,319735,OK
351.029652,TraderOne,Tick,953,853,100,-100,123400,124100,44865,339735,319735,OK
351.244267,TraderOne,Tick,953,853,100,-100,123400,124100,44865,339735,319735,OK
351.489257,TraderOne,Tick,953,853,100,-100,123400,124100,44865,339735,319735,OK
351.771734,TraderOne,Tick,953,853,100,-100,123400,124000,44865,339735,319735,OK
351.956095,TraderOne,Tick,953,853,100,-100,123400,124000,44865,339735,319735,OK
